id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
9675698,Wohnung,49993512,Natalya,,Au-Haidhausen,48.1244,11.595,Entire home/apt,176,3,32,2019-12-07,0.40,1,12,0,
9734451,comfortable & central place in Munich with balcony,50227008,David,,Laim,48.1351,11.50951,Private room,40,16,2,2016-10-14,0.02,2,0,0,
9768038,"Charming, quiet flat, close to Oktoberfest",50366479,Benjamin,,Schwanthalerhöhe,48.14076,11.5387,Entire home/apt,229,2,2,2016-01-14,0.02,1,81,0,
9832841,Art to live! Cozy design room in Haidhausen.,11897312,Devaney,,Au-Haidhausen,48.12836,11.59721,Private room,85,120,20,2020-01-31,0.27,1,0,0,
9894659,central near isar&english garden,3128057,Uschi,,Bogenhausen,48.14085,11.61752,Entire home/apt,100,2,40,2022-08-14,0.49,1,0,11,
9947504,"Central flat, clean and quiet!",15548858,Bernd,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09861,11.53201,Entire home/apt,67,29,6,2022-02-28,0.09,3,4,1,
10007072,Central Munich Flat with Feelgood Factor,695911,Ckonny,,Maxvorstadt,48.14419,11.56341,Entire home/apt,111,1,35,2022-09-19,0.43,2,0,13,
10010825,Home Office geeignet / 70qm Altbau in Schwabing,41551485,Yvonne,,Schwabing-West,48.16278,11.57054,Entire home/apt,171,2,87,2022-09-13,1.20,1,22,25,
10044204,"Apartment ""Florian"" designed by Matteo Thun",51557252,One,,Ludwigsvorstadt-Isarvorstadt,48.12656,11.55319,Private room,653,1,70,2019-11-27,0.87,22,36,0,
10044722,Schickes Appartement - zentral gelegen,51557252,One,,Ludwigsvorstadt-Isarvorstadt,48.12656,11.55319,Entire home/apt,429,1,133,2022-09-04,1.80,22,40,24,
10066188,"137 Citycenter: new renovated Hotelroom, fast Wifi",3899607,Mary,,Maxvorstadt,48.143227,11.559096,Entire home/apt,172,2,454,2022-09-04,5.63,4,77,51,
10104959,Liebhaberwohnung im Zentrum,17020333,Veronika,,Neuhausen-Nymphenburg,48.15423,11.55121,Entire home/apt,190,1,21,2022-09-11,0.27,3,349,8,
10182024,Ein Zimmer Apartment,13746486,Eva-Maria,,Au-Haidhausen,48.1369,11.61436,Private room,60,3,180,2022-08-29,2.22,1,0,18,
10213696,"Exclusive, central and cosy",7790224,M&O,,Schwanthalerhöhe,48.13237,11.53373,Entire home/apt,70,1,223,2022-01-10,2.76,1,0,3,
10249663,"MEN ONLY !  close to Olympiapark, small cozy room",35701097,Welcome,,Schwabing-West,48.17127,11.56241,Private room,25,1,23,2019-11-03,0.37,1,0,0,
10293145,Apartment hoch oben,33304481,Heike,,Schwabing-Freimann,48.19324,11.62827,Entire home/apt,50,30,13,2022-07-10,0.17,2,102,2,
10347533,"Schöne ,ruhige ,zentrale Wohnung mit Balkon",19502175,Elena,,Obergiesing,48.11466,11.58505,Private room,104,2,36,2022-08-29,0.59,1,58,8,
10356347,Gartenwohnung im Münchner Südwesten,53300667,Gisela,,Pasing-Obermenzing,48.13446,11.44135,Entire home/apt,105,7,8,2022-07-30,0.10,1,227,2,
10375690,Oasis relax  (Women only please!!),53398363,Ann,,Ramersdorf-Perlach,48.114601670603435,11.601559579630912,Private room,65,2,4,2022-09-15,3.53,1,0,4,
10383452,"Poetic Stay: authentic artist loft - centre, quiet",42712457,Tilmann,,Ludwigsvorstadt-Isarvorstadt,48.131,11.5681,Entire home/apt,2650,1,51,2022-09-17,0.87,1,315,20,
10425205,Bright basement room,12145089,Karen,,Tudering-Riem,48.11311,11.65966,Private room,35,28,2,2022-07-31,0.02,2,281,1,
10428117,2 sweet rooms in the heart of Munich,19830351,M,,Ludwigsvorstadt-Isarvorstadt,48.13021,11.56598,Entire home/apt,300,1,45,2022-09-18,0.60,1,95,15,
10442911,Central and quiet single room flat,15548858,Bernd,,Laim,48.1326,11.49785,Entire home/apt,52,30,11,2022-03-31,0.14,3,144,1,
10591062,** Top-apartment with balcony in best location **,18432889,Alex,,Maxvorstadt,48.15084,11.565,Entire home/apt,428,1,253,2022-09-04,3.17,2,170,29,
10607607,"Schwabing, sweet room for Ladies",54735441,Melanie,,Schwabing-West,48.15879,11.55864,Private room,49,1,27,2016-12-17,0.33,1,0,0,
10648300,München zentral WLAN  eigene Wasch-Spülm. Trockner,16520842,Valentina,,Ramersdorf-Perlach,48.11866,11.60157,Entire home/apt,55,190,16,2021-07-03,0.21,1,221,0,
10680505,Hochwertige 2 Zi. Whg. - MüOst,2734846,Stefan,,Bogenhausen,48.1402,11.61854,Entire home/apt,70,31,11,2022-03-12,0.15,1,319,1,
10688793,"Gorgeous apartment, 5 min. to city centre",39306733,Robert,,Ludwigsvorstadt-Isarvorstadt,48.13555,11.56229,Entire home/apt,300,2,15,2019-06-15,0.19,1,2,0,
10760804,"central, 5 min to oktoberfest",48835801,Katharina,,Schwanthalerhöhe,48.13523,11.53424,Entire home/apt,148,50,10,2019-10-07,0.13,1,0,0,
10765999,Fully Equipped FreeWiFi Washer/Dryer Desk,15960808,Mark,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10173,11.54549,Entire home/apt,250,5,6,2020-06-07,0.09,1,357,0,
10802305,"24m2 ZKB Pasing, möbl. +Internet/TV",2371638,Raphael,,Pasing-Obermenzing,48.15437,11.47822,Private room,58,21,1,2016-04-01,0.01,1,346,0,
10858442,Top modern apartment in A1 location,1009438,Alex,,Au-Haidhausen,48.13683,11.60849,Entire home/apt,219,1,491,2022-09-18,6.12,10,219,100,
11015816,Lion Homestay Munich - Room № 2 - 20min Downtown,57162304,Irene,,Sendling-Westpark,48.1118,11.50856,Private room,167,1,217,2022-08-08,2.76,3,279,8,
11101904,Room with roof terrace in the park,57659878,Herta,,Tudering-Riem,48.11791,11.65672,Private room,115,1,88,2022-09-16,1.10,1,47,6,
11184931,2 quiet rooms in Munich-Haidhausen,31711222,Ben,,Au-Haidhausen,48.13062,11.60436,Private room,94,7,2,2019-08-25,0.05,4,141,0,
11199095,Studio Beate,1044373,Beate,,Pasing-Obermenzing,48.14498,11.48817,Entire home/apt,65,2,19,2020-10-01,0.37,1,0,0,
11299203,"MUNICH, central /",59051159,Ernst,,Au-Haidhausen,48.13208,11.59863,Private room,100,2,422,2022-07-07,5.35,1,112,37,
11364373,Im Grünen und zentral,59469690,Cornelia,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10324,11.54257,Private room,63,2,54,2022-09-21,0.74,2,5,16,
11366297,Gemütliches Zimmer in Bogenhausen,10964992,Lissy,,Bogenhausen,48.15792,11.63527,Private room,49,2,35,2019-12-08,0.45,2,21,0,
11384785,TOP möblierte 2-Zimmer Wohnung,59709313,Mark,,Milbertshofen-Am Hart,48.18271,11.55219,Entire home/apt,69,10,1,2016-07-01,0.01,1,0,0,
11385966,Beautiful and open top floor apartment at Moosach,59717946,Philipp,,Moosach,48.17706,11.51997,Entire home/apt,140,7,45,2022-09-20,0.57,1,31,8,
11478953,Easy time in Munich,60407979,Michele,,Schwabing-West,48.17453791301041,11.566809487276158,Private room,177,1,0,,,4,34,0,
11504553,Central sunny loft with great terrace,5782156,Nina,,Ludwigsvorstadt-Isarvorstadt,48.13625,11.55187,Entire home/apt,450,180,14,2017-10-29,0.18,2,299,0,
11547958,short term sublet,31208487,Laura,,Au-Haidhausen,48.12245,11.58091,Entire home/apt,26,90,1,2016-06-01,0.01,1,0,0,
11600537,Charmantes Apartment in der City,51557252,One,,Ludwigsvorstadt-Isarvorstadt,48.1266,11.55309,Entire home/apt,442,1,110,2022-08-28,1.40,22,36,16,
11655429,Helles Zimmer an der Messe München,49742641,Fikret Und Monika,,Tudering-Riem,48.13187,11.69225,Private room,128,2,12,2022-06-03,0.15,5,263,2,
11656738,Gemütliches Zimmer an der Messe München,49742641,Fikret Und Monika,,Tudering-Riem,48.12992,11.69368,Private room,129,3,6,2018-09-20,0.08,5,205,0,
11669266,Lion Homestay Munich - Room № 1 with balcony,57162304,Irene,,Sendling-Westpark,48.1118,11.50856,Private room,169,1,213,2022-05-15,2.71,3,275,9,
11669941,Im Herzen der Weltstadt München,61955402,Otto,,Schwabing-Freimann,48.15968,11.59156,Entire home/apt,120,1,3,2017-03-17,0.04,1,0,0,
11710685,"Delightful, spacious, best location",41378749,Germaine,,Schwabing-West,48.16275,11.57499,Entire home/apt,200,3,19,2022-01-19,0.25,2,0,3,
11728967,Marienplatz Room (35sqm) with Bath,20792204,Nikolaus,,Ludwigsvorstadt-Isarvorstadt,48.13158,11.57614,Private room,65,3,168,2020-03-11,2.14,1,40,0,
11810642,Stylisches Zimmer an d Isar for Business / Couples,28444885,Ariane,,Untergiesing-Harlaching,48.11785,11.56901,Private room,78,1,60,2021-06-24,0.77,2,326,0,
11831309,"GREAT PLACE MUNICH 
105qm , two bedrooms",4928790,Susanna,,Schwabing-West,48.16251,11.57957,Entire home/apt,550,3,79,2022-08-20,1.07,1,272,6,
11889973,Private City Centre place for pleasure & business,28877628,Yalo,,Maxvorstadt,48.15058,11.56397,Entire home/apt,90,3,127,2022-07-21,1.61,1,0,2,
11905650,"City center in 10 minutes & calm, Garage for free",63509722,Jasmin,,Laim,48.14004,11.51576,Entire home/apt,364,2,138,2022-08-28,1.81,1,326,24,
11909133,"Large private room, close to Oktoberfest",62820105,Aidan,,Schwanthalerhöhe,48.13950890000003,11.546656919573959,Private room,149,4,0,,,1,180,0,
11934564,40qm apartm. 5min to BAUMA,63707956,Hemat,,Tudering-Riem,48.12908,11.70461,Entire home/apt,290,5,2,2016-04-15,0.03,1,365,0,
12035891,"Munich west, nice apartment 30sqm & own bathroom",55078846,Sonja,,Allach-Untermenzing,48.17625,11.45915,Private room,113,4,16,2022-09-19,0.25,1,237,4,
12077279,Room available this moment- enjoy!,12958264,Manni,,Ludwigsvorstadt-Isarvorstadt,48.12152,11.56257,Private room,88,30,23,2019-05-17,0.29,3,95,0,
12124301,Walking distance to Oktoberfest!,991735,Anja,,Maxvorstadt,48.14633,11.54273,Entire home/apt,200,2,14,2019-10-01,0.19,4,0,0,
12196578,Quiet & modern studio in Schwabing,43476251,Joerg,,Schwabing-West,48.16107,11.57461,Entire home/apt,200,14,11,2017-09-01,0.14,1,88,0,
12297629,Oriental lounge in quiet neighborhood,5501917,Jasmin & Andreas,,Berg am Laim,48.12004,11.6501,Private room,106,3,94,2022-09-15,1.28,1,2,7,
12330465,2 Zi Dachterassentraum nahe Isar,3007051,Sabina,,Bogenhausen,48.17181,11.62657,Entire home/apt,180,3,0,,,1,0,0,
12333881,"Helles Zimmer, ruhig und zentral nahe Oktoberfest",21717387,Diana,,Sendling,48.11994,11.54442,Private room,147,2,56,2019-08-03,0.71,1,52,0,
12339966,"nice, silent, bright and close to the center",24399217,Marlen,,Schwabing-West,48.16508,11.56861,Shared room,33,1,107,2022-08-13,1.38,2,0,5,
12372067,Gemütliches Privat Appartement im City-Center,43778108,Dude,,Ludwigsvorstadt-Isarvorstadt,48.12848225618106,11.571037182788357,Entire home/apt,200,1,0,,,1,144,0,
12446888,Topfloor of a townhouse at Munich-Bogenhausen,67338128,Ernst,,Bogenhausen,48.15128,11.63551,Private room,150,2,50,2022-09-18,1.00,1,120,14,
12449144,Beautiful Bedroom in Munic City x2P,42401614,Pao,,Sendling,48.12721,11.54005,Private room,150,1,13,2019-10-06,0.17,1,361,0,
12456762,Amazing 3 level Penthouse,31116598,Hans Dieter,,Ludwigsvorstadt-Isarvorstadt,48.13191,11.57918,Entire home/apt,1100,3,69,2022-09-04,0.90,1,289,12,
12459910,"2 room apartment in central Munich, Schwabing",49602310,Gilbert,,Schwabing-West,48.15807,11.57967,Entire home/apt,364,3,98,2021-04-12,1.34,1,6,0,
12490172,Modern townhouse in Munich +Garden+Sauna,31858428,Bärbel,,Bogenhausen,48.15593,11.63878,Entire home/apt,253,3,30,2018-03-16,0.39,1,0,0,
12589350,Quiet self-contained apartment in a superb location,34881467,Guido,,Ramersdorf-Perlach,48.11164,11.61305,Entire home/apt,108,3,198,2022-09-19,2.55,1,219,33,
12607113,"Schöne, ruhige, zentralgelegene Wohnung",15953733,Corinnelars,,Maxvorstadt,48.15107,11.57666,Entire home/apt,80,7,21,2021-10-24,0.27,1,5,1,
12640249,"Privatzimmer in München Schwabing, Universität",68642452,Guida,,Schwabing-Freimann,48.15599,11.58497,Private room,100,2,66,2022-09-19,1.57,1,42,35,
12664515,"Center, Schwabing Münchner Freiheit",27268733,Iryna,,Schwabing-Freimann,48.16108,11.58814,Entire home/apt,96,1,209,2020-11-23,2.82,1,39,0,
12743808,Charming and Quiet City Apartment,69311334,Eva,,Schwanthalerhöhe,48.13209,11.53722,Entire home/apt,70,2,2,2016-05-16,0.03,1,0,0,
12771303,Cozy family friendly apartment in Munich's center,20445929,Mat,,Ludwigsvorstadt-Isarvorstadt,48.12786,11.57114,Entire home/apt,195,5,49,2022-09-04,0.66,1,33,6,
12783271,Kuscheliges Appartment mit Garten in Schwabing,62787064,Mark,,Schwabing-West,48.16441,11.57593,Entire home/apt,250,30,3,2018-06-10,0.04,1,358,0,
12801486,Nice apartment + Up to 4 guests in Munich,69750651,Eva & Haon,,Bogenhausen,48.15561,11.64181,Entire home/apt,318,2,117,2022-09-18,1.55,1,0,10,
12850600,Charmantes 1-Zimmer-Apartment,20601541,Marion,,Untergiesing-Harlaching,48.09177,11.5576,Entire home/apt,80,90,0,,,2,215,0,
12880683,Amazing Munich Bauhaus Villa,59725849,Kerstin,,Laim,48.13771,11.49278,Entire home/apt,904,2,6,2022-08-23,0.70,1,311,6,
12911392,Private house +summer in munich-free parking,53249600,Natacha,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09694,11.49226,Entire home/apt,160,7,3,2022-08-22,0.06,2,146,1,
12960338,City apartment near Oktoberfest,54234408,Kathi,,Maxvorstadt,48.15435,11.57317,Entire home/apt,327,2,6,2017-10-01,0.08,1,12,0,
12966670,Gemütlicher sonniger Altbau zentral,53299900,Grit,,Obergiesing,48.11394,11.5812,Entire home/apt,99,3,51,2022-07-16,0.66,1,0,3,
12983450,Gute Verbindung zum Flughafen und Nähe von BMW,67056895,Fevzi,,Feldmoching-Hasenbergl,48.22155,11.52336,Entire home/apt,180,3,7,2018-05-15,0.09,1,364,0,
12992556,"55 Citycenter: new renovated Hotelroom, fast Wifi",3899607,Mary,,Maxvorstadt,48.143227,11.559096,Entire home/apt,215,2,402,2022-09-19,5.32,4,68,62,
12994741,Luxus Apartament in München,13016792,Mercuro,,Obergiesing,48.10156,11.59922,Entire home/apt,300,1,5,2018-05-11,0.08,2,364,0,
13038824,Newly renovated and remodelled,3223249,Agnes,,Ludwigsvorstadt-Isarvorstadt,48.13035,11.56815,Entire home/apt,300,3,83,2022-09-03,1.10,1,224,12,
13040963,Quiet and close to the city perfect for couples.,60103317,Marcus,,Milbertshofen-Am Hart,48.21419,11.56576,Entire home/apt,150,2,26,2021-09-23,0.43,1,51,1,
13089228,Beautiful Apartment close to Munich town center,28047683,Nicola,,Bogenhausen,48.16228,11.61779,Entire home/apt,156,2,120,2022-09-16,1.58,1,337,21,
13124369,"MUNICH suburb, 3 separate rooms for up to 6 people",8042469,Jochen,,Feldmoching-Hasenbergl,48.21912,11.54445,Private room,439,3,5,2019-10-06,0.07,7,26,0,
13163787,"Nice,cozy apartment 10 min to central station",73522578,Natalie,,Neuhausen-Nymphenburg,48.15641,11.53764,Entire home/apt,50,150,4,2021-09-30,0.06,1,168,1,
13170896,Gartenwohnung in München,41089941,Christine,,Sendling-Westpark,48.10677,11.50534,Entire home/apt,31,20,4,2017-08-27,0.05,3,106,0,
13186282,BEAUTIFUL apartment in HEART of Munich,73772780,David,,Altstadt-Lehel,48.13543,11.57872,Entire home/apt,420,2,43,2020-01-04,0.56,1,8,0,
13251484,HOBBYRAUM-1 an der Messe München,49742641,Fikret Und Monika,,Tudering-Riem,48.1319,11.69231,Private room,98,3,18,2022-09-04,0.23,5,346,4,
13258909,"Einzigartige, zentral gelegene Maisonette",17353654,Andreas,,Schwabing-Freimann,48.16747,11.58483,Entire home/apt,600,1,0,,,1,88,0,
13260522,Nice room in an cosy flat,60088671,Roland,,Neuhausen-Nymphenburg,48.1563,11.53529,Private room,99,3,61,2022-09-14,0.80,1,4,4,
13324700,Schön möblierte Whg in München West (Pasing),75360017,Pascal,,Pasing-Obermenzing,48.14338,11.46171,Entire home/apt,205,2,4,2019-09-25,0.08,1,142,0,
13352841,Beautiful apartment in Neuhausen,75708103,Akin,,Neuhausen-Nymphenburg,48.15059,11.54195,Entire home/apt,236,2,280,2022-09-16,3.68,1,56,57,
13376643,Ruhig mit grünem Innenhof und eigenem Eingang,23578309,Antje,,Ludwigsvorstadt-Isarvorstadt,48.13125,11.58313,Entire home/apt,89,5,14,2019-11-09,0.19,1,204,0,
13419233,Wohnen auf Zeit -  2 - Zi - Whg & Wohnküche,1581,Annette,,Au-Haidhausen,48.12171,11.57491,Entire home/apt,80,7,0,,,1,263,0,
13429546,2 Zimmer Wohnung Nähe Messe und Zentrum.,37416004,Angie,,Obergiesing,48.11615,11.59408,Entire home/apt,60,1,25,2021-10-13,0.34,1,0,4,
13461428,Privatroom near Munich Trade Fairs / Messe München,76941432,Reni,,Tudering-Riem,48.11468,11.68282,Private room,199,2,119,2022-09-19,1.57,2,261,9,
13499094,Luxusapartment im Herzen Münchens,4370628,Philipp,,Altstadt-Lehel,48.13686,11.58221,Entire home/apt,166,7,28,2020-01-27,0.38,1,287,0,
13516460,Schöner ruhiger Raum in zentraler Lage,1084590,Kerstin,,Untergiesing-Harlaching,48.11572,11.5756,Private room,80,2,18,2022-05-13,0.25,1,264,1,
13554490,Quiet-Bright-Room in Munich North (20 min to Cent),78060962,Manuel,,Milbertshofen-Am Hart,48.18646,11.56431,Shared room,133,1,177,2022-08-21,2.35,1,9,3,
13571939,Apartment in Munich Center (Viktualienmarkt/City),78266556,Sebastian,,Altstadt-Lehel,48.13517,11.58108,Entire home/apt,276,2,106,2022-06-24,1.40,1,0,20,
13593124,Moderne zentrale Wohnung im Herzen von Maxvorstadt,78554275,Johannes,,Maxvorstadt,48.1514,11.57086,Entire home/apt,75,7,0,,,1,0,0,
13600342,"moderne Wohnung, 10 Gehminuten zum Oktoberfest",21028221,Stefanie,,Schwanthalerhöhe,48.13203,11.53948,Entire home/apt,200,2,19,2019-10-09,0.31,1,0,0,
13617130,Cozy & Green Apartment with Balcony near Ostpark,78840773,Esperanza,,Berg am Laim,48.12055,11.64369,Entire home/apt,64,2,7,2017-01-01,0.09,1,0,0,
13638740,"Nice, cozy, comfortable and central Room",2895881,Julia,,Au-Haidhausen,48.12455,11.58043,Private room,200,1,13,2017-12-09,0.17,2,51,0,
13661519,Apartment mit gr. Schlafzimmer im Stadtzentrum,57000682,Linda,,Ludwigsvorstadt-Isarvorstadt,48.1264236729804,11.562222459168247,Entire home/apt,270,2,7,2022-08-30,0.09,1,325,2,
13678827,Beautiful and spacious apartment in Munich,4397995,German,,Neuhausen-Nymphenburg,48.15185,11.53716,Entire home/apt,30,30,8,2021-03-18,0.11,1,0,0,
13704917,Green Schwabing: modern 50qm studio highspeed WLAN,67058147,Jan,,Schwabing-West,48.16207,11.57375,Entire home/apt,65,20,23,2022-09-03,0.31,1,45,3,
13705924,"Best Oktoberfest spot, two rooms with private bath",2293781,Shamps,,Sendling,48.12439,11.5408,Private room,61,2,41,2019-10-24,0.56,1,0,0,
13708811,Quiet Studio Apartment in the middle of the city,9666241,Anton,,Ludwigsvorstadt-Isarvorstadt,48.13707,11.55606,Entire home/apt,70,27,53,2022-08-05,0.73,8,30,3,
13711151,Modern room near Isar River and 10min to the city,33987811,Vik,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10171,11.5411,Private room,47,1,169,2020-08-30,2.24,2,0,0,
13958763,"15 min from city center, 20 min to Oktoberfest",7761646,Igor,,Untergiesing-Harlaching,48.11688,11.57185,Entire home/apt,180,3,8,2018-10-07,0.11,1,363,0,
13967894,Feel at home in this sunny room,83264068,Augustine Joanita,,Berg am Laim,48.12252,11.61869,Private room,175,4,31,2022-06-24,0.41,1,8,5,
13974371,Big apartment in the north of Munich,19548631,Florencia,,Allach-Untermenzing,48.21834,11.46995,Entire home/apt,430,4,160,2022-09-18,2.19,1,229,23,
13974569,"Zimmer in München, Zentrum! Schwabing",83339744,Irina,,Schwabing-Freimann,48.16275,11.58705,Private room,100,1,2,2018-10-08,0.04,1,348,0,
14033962,Perfect apartment for Oktoberfest,60609723,Lilli,,Obergiesing,48.11658,11.58881,Entire home/apt,450,2,1,2016-10-03,0.01,1,90,0,
14069805,"76 Citycenter: new renovated Hotelroom, fast Wifi",3899607,Mary,,Maxvorstadt,48.143227,11.559096,Entire home/apt,114,2,392,2022-09-17,5.27,4,80,51,
14079390,Central & bright 2 bedroom apartment (Schwabing),49546074,Tobias,,Schwabing-West,48.15516,11.57585,Entire home/apt,304,1,23,2022-09-12,0.33,1,142,16,
14090088,"Zentrumnahes, gemütliches Zimmer mit Balkon",20944201,Marci,,Untergiesing-Harlaching,48.11701,11.56839,Private room,110,2,46,2019-12-15,0.62,1,83,0,
14095748,3-room apartment / 10 minute walk to Oktoberfest,93606004,Georg,,Sendling,48.12124,11.54232,Entire home/apt,500,2,18,2022-09-18,0.25,1,140,1,
14102156,Top Apartment - Munich Glockenbach!,66673452,Eckart,,Ludwigsvorstadt-Isarvorstadt,48.12695,11.56091,Entire home/apt,58,30,20,2018-10-08,0.27,1,0,0,
14117145,"Separate entrance and bathroom, quiet location",85077293,Marion,,Aubing-Lochhausen-Langwied,48.15363,11.41839,Entire home/apt,59,2,181,2022-09-20,2.54,1,263,35,
14153757,"Premium Bedroom w. Desk, priv. Bathroom & Balcony",82644227,Florian,,Milbertshofen-Am Hart,48.18728,11.54414,Private room,133,3,46,2021-12-10,0.63,1,23,1,
14156812,Traumhafte Stadtwohnung mit Balkon,84951583,Christian,,Allach-Untermenzing,48.19623,11.46151,Private room,124,1,4,2022-08-24,2.45,1,67,4,
14160809,1 zimmer für 2 bis 4 Personen,43091093,Biniyam,,Neuhausen-Nymphenburg,48.14684,11.53019,Private room,70,1,36,2022-08-21,0.49,2,295,5,
14180019,"Spacious, cosy App walking distance to Oktoberfest",14071260,Susanne,,Sendling-Westpark,48.11721,11.53039,Entire home/apt,850,3,15,2019-10-03,0.21,1,124,0,
14201226,Moderne Wohnung mit Garten nahe zum Zentrum,86157884,Bernd,,Tudering-Riem,48.10808753212029,11.66449162954476,Entire home/apt,349,1,0,,,1,328,0,
14218520,Helle Zwei Zimmer Wohnung Maxvorstadt,63858835,Hannah,,Maxvorstadt,48.14801,11.56645,Entire home/apt,80,3,4,2021-10-15,0.30,1,0,2,
14236149,Super cozy room in downtown Munich,85902074,Stephanie,,Schwanthalerhöhe,48.13711,11.54932,Private room,157,2,17,2022-09-20,0.25,1,168,3,
14265767,Stylish Apartment in the heart of Munich + 2 bikes,15614476,Sebastian,,Schwanthalerhöhe,48.13702,11.54182,Entire home/apt,126,150,27,2020-01-05,0.42,1,0,0,
14271440,Tolle  Studios in außergewöhlichem Gebäude,87009942,Marion,,Allach-Untermenzing,48.18834,11.46782,Private room,279,2,10,2018-10-04,0.19,5,327,0,
14279030,60m2 Wohnung mit Balkon im Süden von München,53721537,Daniel,,Sendling,48.11266,11.54523,Entire home/apt,600,2,0,,,1,89,0,
14288192,"Charmantes Mini-Zimmer, privates Bad,zentral (ICM)",65647338,Monika,,Berg am Laim,48.12126,11.62482,Private room,60,3,225,2022-09-18,3.02,1,98,20,
